year,forecast,lower_ci,upper_ci
2024,6.177599800578513,0.09436737991198463,12.26083222124504
2025,6.177599800578513,0.09436737991198463,12.26083222124504
2026,6.177599800578513,0.09436737991198463,12.26083222124504
2027,6.177599800578513,0.09436737991198463,12.26083222124504
2028,6.177599800578513,0.09436737991198463,12.26083222124504
